Order ID,Customer Name,Region,City,Location,Category,Sub-Category,Product Name,Quantity,Unit Price,Discount,Sales,Profit,Payment Mode,Revenue,Profit Margin%,Discount Category,
10516,Riya Date,West,Goa,West - Goa,Home Decor,Vase,Vase Inventore,1,56926,5,54079.7,12005.1,COD,54079.7,22.00%,Low Discount,
10517,Charvi Brar,South,Chennai,South - Chennai,Electronics,Smartwatch,Smartwatch Similique,5,10963,0,54815,8558.02,Debit Card,54815,16.00%,No Discount,
10518,Heer Dhawan,West,Pune,West - Pune,Furniture,Table,Table Consequuntur,1,45870,15,38989.5,5105.08,Net Banking,38989.5,13.00%,Medium Discount,
10519,Samaira Dugar,West,Pune,West - Pune,Groceries,Spices,Spices Accusantium,4,26461,20,84675.2,13612.85,UPI,84675.2,16.00%,High Discount,
10520,Sumer Goda,North,Delhi,North - Delhi,Home Decor,Clock,Clock Rerum,2,32782,10,59007.6,4037.99,Debit Card,59007.6,7.00%,Medium Discount,
10521,Akarsh Balan,North,Chandigarh,North - Chandigarh,Groceries,Wheat,Wheat Voluptatem,5,20811,20,83244,8272.34,Debit Card,83244,10.00%,High Discount,
10522,Abram Bansal,West,Pune,West - Pune,Groceries,Rice,Rice Rem,4,53463,5,203159.4,27827.34,Debit Card,203159.4,14.00%,Low Discount,
10523,Bhamini Gulati,North,Jaipur,North - Jaipur,Clothing,Kids Wear,Kids Wear Quidem,5,40998,10,184491,32778.89,COD,184491,18.00%,Medium Discount,
10524,Nishith Sankar,West,Surat,West - Surat,Books,Non-Fiction,Non-Fiction Ipsam,3,67236,0,201708,45297.6,Credit Card,201708,22.00%,No Discount,
10525,Alia Suri,North,Jaipur,North - Jaipur,Clothing,Kids Wear,Kids Wear Voluptatum,2,74055,15,125893.5,12613.24,Credit Card,125893.5,10.00%,Medium Discount,
10526,Raghav Sachdeva,North,Jaipur,North - Jaipur,Sports,Football,Football Deleniti,4,41803,15,142130.2,8563.29,COD,142130.2,6.00%,Medium Discount,
10527,Zain Sarkar,North,Delhi,North - Delhi,Kitchen,Refrigerator,Refrigerator Laboriosam,2,59562,0,119124,11694.87,Debit Card,119124,10.00%,No Discount,
10528,Mohanlal Kapoor,South,Chennai,South - Chennai,Toys,Action Figure,Action Figure Voluptatum,2,17386,20,27817.6,6886.36,Credit Card,27817.6,25.00%,High Discount,
10529,Faiyaz Rattan,West,Ahmedabad,West - Ahmedabad,Kitchen,Mixer Grinder,Mixer Grinder Provident,5,49633,5,235756.75,32490.83,Net Banking,235756.75,14.00%,Low Discount,
10530,Aayush Sood,North,Chandigarh,North - Chandigarh,Kitchen,Cookware Set,Cookware Set Nulla,1,55908,20,44726.4,9396.33,Debit Card,44726.4,21.00%,High Discount,
10531,Shamik Ahluwalia,East,Bhubaneswar,East - Bhubaneswar,Kitchen,Cookware Set,Cookware Set Recusandae,5,24980,15,106165,19708.64,COD,106165,19.00%,Medium Discount,
10532,Ishaan Chopra,East,Bhubaneswar,East - Bhubaneswar,Clothing,Shoes,Shoes Quos,2,38692,10,69645.6,12769.57,Debit Card,69645.6,18.00%,Medium Discount,
10533,Seher Dhar,East,Patna,East - Patna,Books,Biography,Biography Eaque,1,58312,0,58312,11072.97,Credit Card,58312,19.00%,No Discount,
10534,Ishita De,West,Mumbai,West - Mumbai,Beauty,Lipstick,Lipstick Autem,3,3838,15,9786.9,2213.15,COD,9786.9,23.00%,Medium Discount,
10535,Miraya Aurora,North,Amritsar,North - Amritsar,Clothing,Shoes,Shoes Autem,5,12918,20,51672,11810.45,Net Banking,51672,23.00%,High Discount,
10536,Indranil Lall,East,Guwahati,East - Guwahati,Furniture,Bed,Bed Iure,2,42366,0,84732,5238.39,UPI,84732,6.00%,No Discount,
10537,Tiya Sandhu,South,Bangalore,South - Bangalore,Groceries,Wheat,Wheat Minima,3,21031,0,63093,8195.06,Credit Card,63093,13.00%,No Discount,
10538,Madhav Mandal,East,Bhubaneswar,East - Bhubaneswar,Toys,Doll,Doll Culpa,2,75125,5,142737.5,11387.13,Net Banking,142737.5,8.00%,Low Discount,
10539,Navya Kale,South,Chennai,South - Chennai,Furniture,Cabinet,Cabinet Deleniti,4,78412,20,250918.4,33576.83,UPI,250918.4,13.00%,High Discount,
10540,Pari Agate,South,Chennai,South - Chennai,Kitchen,Juicer,Juicer Excepturi,3,43921,10,118586.7,28062.77,Debit Card,118586.7,24.00%,Medium Discount,
10541,Shanaya Gokhale,North,Delhi,North - Delhi,Sports,Football,Football Dolorem,3,59907,0,179721,40380.73,Credit Card,179721,22.00%,No Discount,
10542,Vivaan Ranganathan,East,Kolkata,East - Kolkata,Electronics,Smartwatch,Smartwatch At,1,60217,0,60217,4724.86,Credit Card,60217,8.00%,No Discount,
10543,Prerak Barad,East,Guwahati,East - Guwahati,Furniture,Cabinet,Cabinet Ullam,1,26901,20,21520.8,1786.22,Credit Card,21520.8,8.00%,High Discount,
10544,Akarsh Chacko,North,Delhi,North - Delhi,Kitchen,Cookware Set,Cookware Set Minus,1,38082,10,34273.8,2233.56,Net Banking,34273.8,7.00%,Medium Discount,
10545,Faiyaz Srinivas,South,Bangalore,South - Bangalore,Beauty,Foundation,Foundation Ullam,3,43323,0,129969,13215.51,COD,129969,10.00%,No Discount,
10546,Yasmin Vala,South,Chennai,South - Chennai,Kitchen,Juicer,Juicer Inventore,5,68608,0,343040,77964.03,Net Banking,343040,23.00%,No Discount,
10547,Parinaaz Swaminathan,South,Chennai,South - Chennai,Books,Textbook,Textbook Quibusdam,1,43488,20,34790.4,7099.43,UPI,34790.4,20.00%,High Discount,
10548,Romil Chana,North,Lucknow,North - Lucknow,Books,Fiction,Fiction Dicta,2,48760,15,82892,14454.55,COD,82892,17.00%,Medium Discount,
10549,Rohan Varty,East,Bhubaneswar,East - Bhubaneswar,Sports,Dumbbells,Dumbbells Illum,3,50155,10,135418.5,26701.56,Credit Card,135418.5,20.00%,Medium Discount,
10550,Dhanuk Kapur,West,Pune,West - Pune,Groceries,Oil,Oil Omnis,3,52170,20,125208,7746.81,Credit Card,125208,6.00%,High Discount,
10551,Sana Gulati,East,Patna,East - Patna,Kitchen,Juicer,Juicer Nobis,4,75849,15,257886.6,55318.94,Credit Card,257886.6,21.00%,Medium Discount,
10552,Vedika Jha,South,Bangalore,South - Bangalore,Furniture,Table,Table Nobis,2,31803,20,50884.8,4667.31,Credit Card,50884.8,9.00%,High Discount,
10553,Bhavin Dhawan,East,Bhubaneswar,East - Bhubaneswar,Electronics,Smartwatch,Smartwatch Cumque,4,33238,0,132952,10594.2,COD,132952,8.00%,No Discount,
10554,Eva Khatri,North,Chandigarh,North - Chandigarh,Kitchen,Juicer,Juicer Esse,3,931,10,2513.7,535.45,Credit Card,2513.7,21.00%,Medium Discount,
10555,Shlok Master,South,Bangalore,South - Bangalore,Toys,Board Game,Board Game Reiciendis,3,68870,15,175618.5,30596.53,COD,175618.5,17.00%,Medium Discount,
10556,Aaryahi Madan,North,Jaipur,North - Jaipur,Groceries,Oil,Oil Pariatur,4,67896,10,244425.6,57853.1,COD,244425.6,24.00%,Medium Discount,
10557,Manjari Bhavsar,East,Patna,East - Patna,Groceries,Rice,Rice Quis,4,50991,0,203964,50850.65,UPI,203964,25.00%,No Discount,
10558,Shayak Mane,South,Hyderabad,South - Hyderabad,Furniture,Chair,Chair Impedit,5,33293,20,133172,19316.3,Credit Card,133172,15.00%,High Discount,
10559,Ehsaan Majumdar,East,Kolkata,East - Kolkata,Groceries,Rice,Rice Aperiam,1,24643,20,19714.4,3850.45,Net Banking,19714.4,20.00%,High Discount,
10560,Bhavin Venkatesh,South,Hyderabad,South - Hyderabad,Books,Fiction,Fiction Dicta,3,15699,0,47097,11281.88,Credit Card,47097,24.00%,No Discount,
10561,Pranay Chauhan,South,Bangalore,South - Bangalore,Furniture,Cabinet,Cabinet Non,4,37952,10,136627.2,26816.31,UPI,136627.2,20.00%,Medium Discount,
10562,Kiaan Saini,South,Bangalore,South - Bangalore,Furniture,Chair,Chair Vero,4,37379,20,119612.8,14358.68,Credit Card,119612.8,12.00%,High Discount,
10563,Shayak Lal,West,Pune,West - Pune,Electronics,Camera,Camera Fugiat,5,24751,10,111379.5,16793.71,Debit Card,111379.5,15.00%,Medium Discount,
10564,Stuvan Ray,East,Kolkata,East - Kolkata,Home Decor,Vase,Vase Nam,3,44679,0,134037,13699.19,COD,134037,10.00%,No Discount,
10565,Riaan Srivastava,South,Bangalore,South - Bangalore,Home Decor,Lamp,Lamp Similique,5,74779,20,299116,25440.68,Net Banking,299116,9.00%,High Discount,
10566,Armaan Kara,South,Hyderabad,South - Hyderabad,Home Decor,Vase,Vase Modi,4,18763,5,71299.4,10868.48,Credit Card,71299.4,15.00%,Low Discount,
10567,Hansh Ghosh,East,Bhubaneswar,East - Bhubaneswar,Books,Non-Fiction,Non-Fiction Velit,2,51862,0,103724,23260.05,Debit Card,103724,22.00%,No Discount,
10568,Aaina Chopra,West,Ahmedabad,West - Ahmedabad,Kitchen,Cookware Set,Cookware Set Aspernatur,1,51596,5,49016.2,10826.52,COD,49016.2,22.00%,Low Discount,
10569,Vritika Cherian,North,Lucknow,North - Lucknow,Toys,Board Game,Board Game Sed,1,75253,10,67727.7,8682.4,Credit Card,67727.7,13.00%,Medium Discount,
10570,Vivaan Gole,South,Chennai,South - Chennai,Sports,Yoga Mat,Yoga Mat Provident,5,24211,20,96844,20978.59,Credit Card,96844,22.00%,High Discount,
10571,Rasha Rana,South,Chennai,South - Chennai,Books,Non-Fiction,Non-Fiction Incidunt,1,48566,15,41281.1,5691.51,UPI,41281.1,14.00%,Medium Discount,
10572,Raghav Kari,North,Lucknow,North - Lucknow,Kitchen,Mixer Grinder,Mixer Grinder Illo,5,2378,15,10106.5,2266.82,Net Banking,10106.5,22.00%,Medium Discount,
10573,Saanvi Gulati,North,Delhi,North - Delhi,Books,Fiction,Fiction Cumque,3,43593,0,130779,24348.15,UPI,130779,19.00%,No Discount,
10574,Jayan Doshi,West,Pune,West - Pune,Kitchen,Microwave,Microwave Nam,5,13873,5,65896.75,6173.95,Debit Card,65896.75,9.00%,Low Discount,
10575,Ryan Sem,East,Patna,East - Patna,Toys,RC Car,RC Car Eligendi,3,60446,10,163204.2,26150.1,COD,163204.2,16.00%,Medium Discount,
10576,Onkar Buch,West,Mumbai,West - Mumbai,Kitchen,Mixer Grinder,Mixer Grinder Asperiores,2,20211,15,34358.7,4217.07,Credit Card,34358.7,12.00%,Medium Discount,
10577,Rati Bawa,North,Chandigarh,North - Chandigarh,Furniture,Table,Table Excepturi,2,69027,5,131151.3,8562.53,Debit Card,131151.3,7.00%,Low Discount,
10578,Shamik Tak,East,Ranchi,East - Ranchi,Books,Biography,Biography Laudantium,2,43919,15,74662.3,14278.04,Debit Card,74662.3,19.00%,Medium Discount,
10579,Amira Kala,West,Pune,West - Pune,Toys,Action Figure,Action Figure Quidem,5,41431,20,165724,23182.29,UPI,165724,14.00%,High Discount,
10580,Samiha Bhagat,North,Lucknow,North - Lucknow,Books,Textbook,Textbook Dolore,4,78377,0,313508,31018.89,UPI,313508,10.00%,No Discount,
10581,Kiaan Khosla,West,Mumbai,West - Mumbai,Home Decor,Clock,Clock Modi,3,18772,5,53500.2,11704.02,COD,53500.2,22.00%,Low Discount,
10582,Charvi Raman,East,Patna,East - Patna,Home Decor,Cushion,Cushion Minus,5,68153,0,340765,26430.68,Credit Card,340765,8.00%,No Discount,
10583,Pihu Gola,South,Hyderabad,South - Hyderabad,Electronics,Mobile,Mobile Deleniti,5,71988,20,287952,45956.11,Net Banking,287952,16.00%,High Discount,
10584,Neysa Saraf,East,Patna,East - Patna,Toys,Action Figure,Action Figure Totam,5,50927,0,254635,53139.54,Credit Card,254635,21.00%,No Discount,
10585,Fateh Maharaj,North,Amritsar,North - Amritsar,Furniture,Cabinet,Cabinet Quos,2,6450,15,10965,1855.69,Credit Card,10965,17.00%,Medium Discount,
10586,Manikya Chacko,North,Amritsar,North - Amritsar,Sports,Dumbbells,Dumbbells Accusamus,3,28399,10,76677.3,15749.79,COD,76677.3,21.00%,Medium Discount,
10587,Azad Anne,South,Coimbatore,South - Coimbatore,Books,Biography,Biography Consectetur,4,30828,20,98649.6,15472.82,UPI,98649.6,16.00%,High Discount,
10588,Mishti Grover,North,Jaipur,North - Jaipur,Books,Textbook,Textbook Ut,2,50829,5,96575.1,6508.16,COD,96575.1,7.00%,Low Discount,
10589,Shaan Sharaf,South,Chennai,South - Chennai,Electronics,Camera,Camera Et,5,74570,10,335565,56792.28,UPI,335565,17.00%,Medium Discount,
10590,Amira Ganesh,East,Patna,East - Patna,Books,Comics,Comics Unde,1,54162,15,46037.7,7591.8,UPI,46037.7,16.00%,Medium Discount,
10591,Pari Mane,South,Hyderabad,South - Hyderabad,Clothing,Women's Wear,Women's Wear Enim,3,48740,0,146220,26677.62,UPI,146220,18.00%,No Discount,
10592,Vardaniya Date,West,Goa,West - Goa,Clothing,Accessories,Accessories Animi,1,14717,15,12509.45,2311.81,UPI,12509.45,18.00%,Medium Discount,
10593,Mamooty Kapur,North,Delhi,North - Delhi,Electronics,Laptop,Laptop Voluptas,3,8775,0,26325,5599.31,COD,26325,21.00%,No Discount,
10594,Ritvik Majumdar,South,Thiruvananthapuram,South - Thiruvananthapuram,Toys,Doll,Doll Hic,4,6022,5,22883.6,5031.02,Credit Card,22883.6,22.00%,Low Discount,
10595,Raghav Rama,East,Guwahati,East - Guwahati,Home Decor,Wall Art,Wall Art Est,3,67998,15,173394.9,26088.47,Net Banking,173394.9,15.00%,Medium Discount,
10596,Ishaan Banik,South,Bangalore,South - Bangalore,Books,Non-Fiction,Non-Fiction Vel,1,31356,15,26652.6,4348.45,UPI,26652.6,16.00%,Medium Discount,
10597,Khushi Kale,North,Jaipur,North - Jaipur,Clothing,Men's Wear,Men's Wear Facere,4,24884,5,94559.2,8199.84,Net Banking,94559.2,9.00%,Low Discount,
10598,Anvi Tak,East,Guwahati,East - Guwahati,Furniture,Sofa,Sofa Quibusdam,5,10789,5,51247.75,9805.98,Debit Card,51247.75,19.00%,Low Discount,
10599,Aaina Raval,North,Jaipur,North - Jaipur,Home Decor,Lamp,Lamp Consequatur,2,53243,5,101161.7,8121.41,Debit Card,101161.7,8.00%,Low Discount,
10600,Ishita Choudhary,North,Jaipur,North - Jaipur,Kitchen,Cookware Set,Cookware Set Fugit,5,57074,15,242564.5,17022.51,UPI,242564.5,7.00%,Medium Discount,
10601,Jayesh Bath,South,Bangalore,South - Bangalore,Books,Non-Fiction,Non-Fiction Recusandae,1,16702,20,13361.6,2754.76,Debit Card,13361.6,21.00%,High Discount,
10602,Kanav Suresh,North,Amritsar,North - Amritsar,Furniture,Chair,Chair Assumenda,4,30279,20,96892.8,14303.18,COD,96892.8,15.00%,High Discount,
10603,Anay Bhakta,North,Lucknow,North - Lucknow,Electronics,Camera,Camera Sit,5,18169,5,86302.75,16364.98,Net Banking,86302.75,19.00%,Low Discount,
10604,Azad Bhatti,South,Thiruvananthapuram,South - Thiruvananthapuram,Sports,Tennis Racket,Tennis Racket Exercitationem,1,47332,5,44965.4,10363.14,Credit Card,44965.4,23.00%,Low Discount,
10605,Miraya Ravi,West,Ahmedabad,West - Ahmedabad,Books,Biography,Biography Optio,1,78056,20,62444.8,7677.58,Credit Card,62444.8,12.00%,High Discount,
10606,Taran Bedi,West,Goa,West - Goa,Books,Non-Fiction,Non-Fiction Debitis,3,9734,15,24821.7,3183.42,Credit Card,24821.7,13.00%,Medium Discount,
10607,Veer Sule,North,Delhi,North - Delhi,Toys,Action Figure,Action Figure Corporis,5,23521,0,117605,22118.89,Net Banking,117605,19.00%,No Discount,
10608,Ela Lanka,West,Pune,West - Pune,Clothing,Men's Wear,Men's Wear Harum,3,55690,20,133656,30876.49,Debit Card,133656,23.00%,High Discount,
10609,Hansh Bobal,West,Goa,West - Goa,Electronics,Camera,Camera Voluptas,2,57107,10,102792.6,9117.52,UPI,102792.6,9.00%,Medium Discount,
10610,Vaibhav Viswanathan,North,Delhi,North - Delhi,Furniture,Cabinet,Cabinet In,5,47580,10,214110,52461.29,UPI,214110,25.00%,Medium Discount,
10611,Sahil Chandran,South,Bangalore,South - Bangalore,Sports,Tennis Racket,Tennis Racket Quibusdam,4,24758,10,89128.8,17633.75,Debit Card,89128.8,20.00%,Medium Discount,
10612,Fateh Iyengar,North,Amritsar,North - Amritsar,Groceries,Oil,Oil Natus,5,61341,0,306705,54809.56,COD,306705,18.00%,No Discount,
10613,Riya Magar,East,Guwahati,East - Guwahati,Kitchen,Juicer,Juicer Minima,1,48742,20,38993.6,2500.78,UPI,38993.6,6.00%,High Discount,
10614,Urvi Krishnan,North,Chandigarh,North - Chandigarh,Kitchen,Refrigerator,Refrigerator Temporibus,1,70950,15,60307.5,3766.9,Net Banking,60307.5,6.00%,Medium Discount,
10615,Madhup Subramaniam,South,Thiruvananthapuram,South - Thiruvananthapuram,Kitchen,Mixer Grinder,Mixer Grinder In,2,20177,0,40354,7568.53,COD,40354,19.00%,No Discount,
10616,Aaryahi Das,West,Goa,West - Goa,Toys,Puzzle,Puzzle Temporibus,2,43083,10,77549.4,9064.67,Net Banking,77549.4,12.00%,Medium Discount,
10617,Manjari Gera,East,Ranchi,East - Ranchi,Beauty,Lipstick,Lipstick Ab,4,42939,15,145992.6,26081.05,Credit Card,145992.6,18.00%,Medium Discount,
10618,Kismat Mand,West,Goa,West - Goa,Beauty,Face Cream,Face Cream Ipsam,5,4438,15,18861.5,3782.64,Net Banking,18861.5,20.00%,Medium Discount,
10619,Divij Gulati,North,Delhi,North - Delhi,Furniture,Bed,Bed Distinctio,1,9310,5,8844.5,502.84,Credit Card,8844.5,6.00%,Low Discount,
10620,Shlok Keer,East,Kolkata,East - Kolkata,Kitchen,Microwave,Microwave Nihil,2,59992,20,95987.2,23975.87,UPI,95987.2,25.00%,High Discount,
10621,Alisha Rajagopalan,South,Thiruvananthapuram,South - Thiruvananthapuram,Furniture,Bed,Bed Id,5,3356,15,14263,2970.9,Net Banking,14263,21.00%,Medium Discount,
10622,Taran Iyengar,East,Guwahati,East - Guwahati,Clothing,Women's Wear,Women's Wear Ducimus,3,61043,5,173972.55,38352.02,Net Banking,173972.55,22.00%,Low Discount,
10623,Zaina Chanda,South,Thiruvananthapuram,South - Thiruvananthapuram,Toys,Puzzle,Puzzle Excepturi,2,52113,5,99014.7,8488.74,Net Banking,99014.7,9.00%,Low Discount,
10624,Aarna Khare,North,Jaipur,North - Jaipur,Groceries,Spices,Spices Dolor,1,39768,0,39768,5767.62,Credit Card,39768,15.00%,No Discount,
10625,Abram Date,West,Goa,West - Goa,Electronics,Laptop,Laptop Reiciendis,5,71640,0,358200,58879.57,Net Banking,358200,16.00%,No Discount,
10626,Jivika Magar,West,Goa,West - Goa,Beauty,Lipstick,Lipstick Modi,3,50003,5,142508.55,16379.77,Debit Card,142508.55,11.00%,Low Discount,
10627,Lakshit Wagle,South,Hyderabad,South - Hyderabad,Furniture,Sofa,Sofa Dignissimos,5,55331,10,248989.5,16310.2,Debit Card,248989.5,7.00%,Medium Discount,
10628,Sara Kannan,East,Guwahati,East - Guwahati,Electronics,Mobile,Mobile Exercitationem,3,64330,20,154392,12756.4,Credit Card,154392,8.00%,High Discount,
10629,Indranil Kakar,North,Lucknow,North - Lucknow,Furniture,Bed,Bed Sapiente,1,2233,15,1898.05,439.4,UPI,1898.05,23.00%,Medium Discount,
10630,Advik Subramaniam,South,Bangalore,South - Bangalore,Books,Comics,Comics Vitae,2,69355,10,124839,12058.92,COD,124839,10.00%,Medium Discount,
10631,Madhav Jani,East,Patna,East - Patna,Beauty,Face Cream,Face Cream Magni,1,38873,20,31098.4,2237.46,Credit Card,31098.4,7.00%,High Discount,
10632,Kartik Lall,West,Goa,West - Goa,Kitchen,Microwave,Microwave Consectetur,2,54696,20,87513.6,18437.08,COD,87513.6,21.00%,High Discount,
10633,Vedika Atwal,North,Chandigarh,North - Chandigarh,Sports,Cricket Bat,Cricket Bat Labore,4,35062,5,133235.6,32120.29,UPI,133235.6,24.00%,Low Discount,
10634,Ahana  Sampath,West,Pune,West - Pune,Books,Textbook,Textbook Placeat,2,3935,0,7870,844.48,Debit Card,7870,11.00%,No Discount,
10635,Nishith Kara,South,Thiruvananthapuram,South - Thiruvananthapuram,Books,Non-Fiction,Non-Fiction Reprehenderit,5,57996,0,289980,60817.43,COD,289980,21.00%,No Discount,
10636,Anya Sandhu,West,Mumbai,West - Mumbai,Toys,Puzzle,Puzzle Veritatis,1,74462,20,59569.6,4505.47,Credit Card,59569.6,8.00%,High Discount,
10637,Kiara Keer,West,Surat,West - Surat,Clothing,Shoes,Shoes Voluptas,2,32039,20,51262.4,5086.3,Credit Card,51262.4,10.00%,High Discount,
10638,Rhea Saxena,East,Ranchi,East - Ranchi,Clothing,Shoes,Shoes Voluptate,1,55302,15,47006.7,10277.79,Debit Card,47006.7,22.00%,Medium Discount,
10639,Oorja Sandal,West,Ahmedabad,West - Ahmedabad,Groceries,Spices,Spices Quo,3,60596,15,154519.8,30780.09,Credit Card,154519.8,20.00%,Medium Discount,
10640,Kanav Sanghvi,West,Surat,West - Surat,Toys,Puzzle,Puzzle Quo,3,63987,15,163166.85,34853.88,Net Banking,163166.85,21.00%,Medium Discount,
10641,Elakshi Chatterjee,East,Kolkata,East - Kolkata,Books,Biography,Biography Veniam,2,2216,0,4432,1076.22,Net Banking,4432,24.00%,No Discount,
10642,Hazel Varma,East,Guwahati,East - Guwahati,Kitchen,Juicer,Juicer Distinctio,1,62090,5,58985.5,7879.2,UPI,58985.5,13.00%,Low Discount,
10643,Abram Balasubramanian,North,Chandigarh,North - Chandigarh,Toys,RC Car,RC Car Necessitatibus,1,6142,10,5527.8,923.99,Credit Card,5527.8,17.00%,Medium Discount,
10644,Diya Sagar,North,Chandigarh,North - Chandigarh,Clothing,Accessories,Accessories Sit,5,73310,5,348222.5,24671.88,Credit Card,348222.5,7.00%,Low Discount,
10645,Mamooty Zachariah,South,Thiruvananthapuram,South - Thiruvananthapuram,Books,Comics,Comics Libero,1,29735,10,26761.5,4030.7,Net Banking,26761.5,15.00%,Medium Discount,
10646,Tiya Warrior,South,Coimbatore,South - Coimbatore,Clothing,Shoes,Shoes At,1,13768,0,13768,1659.48,Debit Card,13768,12.00%,No Discount,
10647,Rhea Sabharwal,North,Jaipur,North - Jaipur,Toys,Action Figure,Action Figure Molestias,5,64144,15,272612,18472.82,COD,272612,7.00%,Medium Discount,
10648,Lavanya Desai,North,Lucknow,North - Lucknow,Books,Fiction,Fiction Consequatur,5,23990,15,101957.5,5116.45,Credit Card,101957.5,5.00%,Medium Discount,
10649,Ivan Shenoy,East,Patna,East - Patna,Groceries,Spices,Spices Ullam,4,23799,20,76156.8,9593.12,UPI,76156.8,13.00%,High Discount,
10650,Kismat Bhatti,South,Hyderabad,South - Hyderabad,Books,Comics,Comics Asperiores,3,45036,20,108086.4,23167.57,Net Banking,108086.4,21.00%,High Discount,
10651,Anahi Sharaf,West,Goa,West - Goa,Groceries,Oil,Oil Beatae,2,15732,10,28317.6,6101.14,UPI,28317.6,22.00%,Medium Discount,
10652,Vedika Johal,North,Delhi,North - Delhi,Toys,Doll,Doll Quaerat,4,33639,5,127828.2,22607.99,Credit Card,127828.2,18.00%,Low Discount,
10653,Abram Baral,East,Kolkata,East - Kolkata,Kitchen,Refrigerator,Refrigerator Deleniti,1,40338,10,36304.2,5994.44,Debit Card,36304.2,17.00%,Medium Discount,
10654,Jivika Sani,East,Patna,East - Patna,Sports,Dumbbells,Dumbbells Accusamus,2,8873,5,16858.7,2506.08,COD,16858.7,15.00%,Low Discount,
10655,Pihu Datta,East,Kolkata,East - Kolkata,Sports,Yoga Mat,Yoga Mat Cum,4,47066,15,160024.4,25992.03,Net Banking,160024.4,16.00%,Medium Discount,
10656,Anika Thaker,North,Jaipur,North - Jaipur,Electronics,Camera,Camera Veritatis,5,60803,20,243212,48161.52,Credit Card,243212,20.00%,High Discount,
